value,year,feature_id,country_code,month
2.4,2018,4,SAU,
6.2,2018,4,SEN,
4.5,2018,4,SRB,
1.3,2018,4,SYC,
3.5,2018,4,SLE,
3.5,2018,4,SGP,
4.4,2018,4,SVN,
3.9,2018,4,SLB,
2.8,2018,4,SOM,
0.8,2018,4,ZAF,
2.4,2018,4,ESP,
3.3,2018,4,LKA,
-2.3,2018,4,SDN,
2.6,2018,4,SUR,
2.0,2018,4,SWE,
3.0,2018,4,CHE,
7.3,2018,4,TJK,
4.2,2018,4,THA,
-1.1,2018,4,TLS,
5.0,2018,4,TGO,
0.3,2018,4,TON,
0.1,2018,4,TTO,
2.7,2018,4,TUN,
3.0,2018,4,TUR,
6.2,2018,4,TKM,
3.2,2018,4,TUV,
6.0,2018,4,UGA,
3.4,2018,4,UKR,
1.2,2018,4,ARE,
1.3,2018,4,GBR,
3.0,2018,4,USA,
0.5,2018,4,URY,
5.4,2018,4,UZB,
2.9,2018,4,VUT,
0.8,2018,4,YEM,
4.0,2018,4,ZMB,
3.5,2018,4,ZWE,
3.9,2019,4,AFG,
2.2,2019,4,ALB,
0.8,2019,4,DZA,
-0.6,2019,4,AGO,
3.4,2019,4,ATG,
-2.1,2019,4,ARG,
7.6,2019,4,ARM,
0.4,2019,4,ABW,
1.9,2019,4,AUS,
1.4,2019,4,AUT,
2.2,2019,4,AZE,
2.0,2019,4,BHR,
8.2,2019,4,BGD,
-0.1,2019,4,BRB,
1.4,2019,4,BLR,
1.7,2019,4,BEL,
1.8,2019,4,BLZ,
6.9,2019,4,BEN,
4.3,2019,4,BTN,
2.8,2019,4,BIH,
3.0,2019,4,BWA,
1.4,2019,4,BRA,
3.9,2019,4,BRN,
3.7,2019,4,BGR,
5.7,2019,4,BFA,
1.8,2019,4,BDI,
5.7,2019,4,CPV,
7.0,2019,4,KHM,
3.9,2019,4,CMR,
1.9,2019,4,CAN,
3.0,2019,4,CAF,
3.0,2019,4,TCD,
1.0,2019,4,CHL,
5.8,2019,4,CHN,
3.3,2019,4,COL,
1.9,2019,4,COM,
2.2,2019,4,CRI,
2.9,2019,4,HRV,
3.1,2019,4,CYP,
2.9,2019,4,DNK,
7.5,2019,4,DJI,
7.6,2019,4,DMA,
5.1,2019,4,DOM,
0.0,2019,4,ECU,
5.6,2019,4,EGY,
2.4,2019,4,SLV,
-5.6,2019,4,GNQ,
3.8,2019,4,ERI,
5.0,2019,4,EST,
2.2,2019,4,SWZ,
9.0,2019,4,ETH,
-0.4,2019,4,FJI,
1.3,2019,4,FIN,
1.5,2019,4,FRA,
3.9,2019,4,GAB,
5.0,2019,4,GEO,
0.6,2019,4,DEU,
6.5,2019,4,GHA,
1.9,2019,4,GRC,
1.9,2019,4,GRD,
3.8,2019,4,GTM,
5.6,2019,4,GIN,
4.5,2019,4,GNB,
5.4,2019,4,GUY,
-1.7,2019,4,HTI,
2.7,2019,4,HND,
4.6,2019,4,HUN,
2.6,2019,4,ISL,
4.0,2019,4,IND,
5.0,2019,4,IDN,
4.5,2019,4,IRQ,
5.9,2019,4,IRL,
3.4,2019,4,ISR,
0.3,2019,4,ITA,
1.0,2019,4,JAM,
0.3,2019,4,JPN,
2.0,2019,4,JOR,
4.5,2019,4,KAZ,
5.4,2019,4,KEN,
3.9,2019,4,KIR,
0.4,2019,4,KWT,
2.0,2019,4,LVA,
-6.7,2019,4,LBN,
1.1,2019,4,LSO,
-2.5,2019,4,LBR,
13.2,2019,4,LBY,
4.3,2019,4,LTU,
2.3,2019,4,LUX,
4.4,2019,4,MDG,
4.5,2019,4,MWI,
4.3,2019,4,MYS,
7.0,2019,4,MDV,
4.8,2019,4,MLI,
5.5,2019,4,MLT,
6.5,2019,4,MHL,
5.6,2019,4,MRT,
3.0,2019,4,MUS,
-0.1,2019,4,MEX,
5.2,2019,4,MNG,
4.1,2019,4,MNE,
2.5,2019,4,MAR,
2.3,2019,4,MOZ,
6.8,2019,4,MMR,
-1.6,2019,4,NAM,
1.0,2019,4,NRU,
6.7,2019,4,NPL,
1.7,2019,4,NLD,
2.4,2019,4,NZL,
-3.9,2019,4,NIC,
5.9,2019,4,NER,
2.2,2019,4,NGA,
0.9,2019,4,NOR,
-0.8,2019,4,OMN,
1.9,2019,4,PAK,
-1.8,2019,4,PLW,
3.0,2019,4,PAN,
5.9,2019,4,PNG,
0.0,2019,4,PRY,
2.2,2019,4,PER,
6.0,2019,4,PHL,
4.5,2019,4,POL,
2.5,2019,4,PRT,
1.2,2019,4,PRI,
0.8,2019,4,QAT,
4.1,2019,4,ROU,
2.0,2019,4,RUS,
9.4,2019,4,RWA,
2.8,2019,4,KNA,
1.7,2019,4,LCA,
0.3,2019,4,VCT,
3.6,2019,4,WSM,
2.4,2019,4,SMR,
0.3,2019,4,SAU,
4.4,2019,4,SEN,
4.2,2019,4,SRB,
1.9,2019,4,SYC,
5.5,2019,4,SLE,
1.3,2019,4,SGP,
3.2,2019,4,SVN,
1.2,2019,4,SLB,
2.9,2019,4,SOM,
0.2,2019,4,ZAF,
2.0,2019,4,ESP,
2.3,2019,4,LKA,
-2.5,2019,4,SDN,
0.3,2019,4,SUR,
1.4,2019,4,SWE,
1.1,2019,4,CHE,
7.5,2019,4,TJK,
2.3,2019,4,THA,
1.8,2019,4,TLS,
5.5,2019,4,TGO,
0.7,2019,4,TON,
-1.2,2019,4,TTO,
1.0,2019,4,TUN,
0.9,2019,4,TUR,
6.3,2019,4,TKM,
6.0,2019,4,TUV,
8.0,2019,4,UGA,
3.2,2019,4,UKR,
1.7,2019,4,ARE,
1.4,2019,4,GBR,
2.2,2019,4,USA,
0.3,2019,4,URY,
5.8,2019,4,UZB,
3.3,2019,4,VUT,
2.1,2019,4,YEM,
1.4,2019,4,ZMB,
-7.4,2019,4,ZWE,
-5.0,2020,4,AFG,
-3.5,2020,4,ALB,
-6.0,2020,4,DZA,
-4.0,2020,4,AGO,
-17.3,2020,4,ATG,
-10.0,2020,4,ARG,
-7.6,2020,4,ARM,
-25.5,2020,4,ABW,
-2.4,2020,4,AUS,
-6.6,2020,4,AUT,
-4.3,2020,4,AZE,
-5.4,2020,4,BHR,
3.8,2020,4,BGD,
-17.6,2020,4,BRB,
-0.9,2020,4,BLR,
-6.4,2020,4,BEL,
-14.1,2020,4,BLZ,
2.0,2020,4,BEN,
-0.8,2020,4,BTN,
-5.5,2020,4,BIH,
-8.3,2020,4,BWA,
-4.1,2020,4,BRA,
1.2,2020,4,BRN,
-3.8,2020,4,BGR,
0.8,2020,4,BFA,
-1.3,2020,4,BDI,
-14.0,2020,4,CPV,
-3.5,2020,4,KHM,
-2.8,2020,4,CMR,
-5.4,2020,4,CAN,
0.0,2020,4,CAF,
-0.9,2020,4,TCD,
-5.8,2020,4,CHL,
2.3,2020,4,CHN,
-6.8,2020,4,COL,
-0.5,2020,4,COM,
-4.8,2020,4,CRI,
-9.0,2020,4,HRV,
-5.1,2020,4,CYP,
-3.3,2020,4,DNK,
-1.0,2020,4,DJI,
-10.4,2020,4,DMA,
-6.7,2020,4,DOM,
-7.5,2020,4,ECU,
3.6,2020,4,EGY,
-8.6,2020,4,SLV,
-5.8,2020,4,GNQ,
-0.6,2020,4,ERI,
-2.9,2020,4,EST,
-3.3,2020,4,SWZ,
6.1,2020,4,ETH,
-19.0,2020,4,FJI,
-2.9,2020,4,FIN,
-8.2,2020,4,FRA,
-1.8,2020,4,GAB,
-6.1,2020,4,GEO,
-4.9,2020,4,DEU,
0.9,2020,4,GHA,
-8.2,2020,4,GRC,
-13.5,2020,4,GRD,
-1.5,2020,4,GTM,
5.2,2020,4,GIN,
-2.4,2020,4,GNB,
43.4,2020,4,GUY,
-3.7,2020,4,HTI,
-8.0,2020,4,HND,
-5.0,2020,4,HUN,
-6.6,2020,4,ISL,
-8.0,2020,4,IND,
-2.1,2020,4,IDN,
-10.9,2020,4,IRQ,
2.5,2020,4,IRL,
-2.4,2020,4,ISR,
-8.9,2020,4,ITA,
-10.2,2020,4,JAM,
-4.8,2020,4,JPN,
-2.0,2020,4,JOR,
-2.6,2020,4,KAZ,
-0.1,2020,4,KEN,
-0.5,2020,4,KIR,
-8.1,2020,4,KWT,
-3.6,2020,4,LVA,
-25.0,2020,4,LBN,
-4.5,2020,4,LSO,
-3.0,2020,4,LBR,
-59.7,2020,4,LBY,
-0.8,2020,4,LTU,
-1.3,2020,4,LUX,
-4.2,2020,4,MDG,
0.6,2020,4,MWI,
-5.6,2020,4,MYS,
-32.2,2020,4,MDV,
-2.0,2020,4,MLI,
-7.0,2020,4,MLT,
-3.3,2020,4,MHL,
-2.2,2020,4,MRT,
-15.8,2020,4,MUS,
-8.2,2020,4,MEX,
-5.3,2020,4,MNG,
-15.2,2020,4,MNE,
-7.0,2020,4,MAR,
-0.5,2020,4,MOZ,
3.2,2020,4,MMR,
-7.2,2020,4,NAM,
0.7,2020,4,NRU,
-1.9,2020,4,NPL,
-3.8,2020,4,NLD,
-3.0,2020,4,NZL,
-3.0,2020,4,NIC,
1.2,2020,4,NER,
-1.8,2020,4,NGA,
-0.8,2020,4,NOR,
-6.4,2020,4,OMN,
-0.4,2020,4,PAK,
-10.3,2020,4,PLW,
-17.9,2020,4,PAN,
-3.9,2020,4,PNG,
-0.9,2020,4,PRY,
-11.1,2020,4,PER,
-9.5,2020,4,PHL,
-2.7,2020,4,POL,
-7.6,2020,4,PRT,
-7.5,2020,4,PRI,
-2.6,2020,4,QAT,
-3.9,2020,4,ROU,
-3.1,2020,4,RUS,
-0.2,2020,4,RWA,
-18.7,2020,4,KNA,
-18.9,2020,4,LCA,
-4.2,2020,4,VCT,
-3.2,2020,4,WSM,
-9.7,2020,4,SMR,
-4.1,2020,4,SAU,
0.8,2020,4,SEN,
-1.0,2020,4,SRB,
-13.4,2020,4,SYC,
-2.2,2020,4,SLE,
-5.4,2020,4,SGP,
-5.5,2020,4,SVN,
-4.3,2020,4,SLB,
-1.5,2020,4,SOM,
-7.0,2020,4,ZAF,
-11.0,2020,4,ESP,
-3.6,2020,4,LKA,
-3.6,2020,4,SDN,
-13.5,2020,4,SUR,
-2.8,2020,4,SWE,
-3.0,2020,4,CHE,
4.5,2020,4,TJK,
-6.1,2020,4,THA,
-6.8,2020,4,TLS,
0.7,2020,4,TGO,
-0.5,2020,4,TON,
-7.8,2020,4,TTO,
-8.8,2020,4,TUN,
1.8,2020,4,TUR,
0.8,2020,4,TKM,
0.5,2020,4,TUV,
-2.1,2020,4,UGA,
-4.2,2020,4,UKR,
-5.9,2020,4,ARE,
-9.9,2020,4,GBR,
-3.5,2020,4,USA,
-5.7,2020,4,URY,
1.6,2020,4,UZB,
-9.2,2020,4,VUT,
-5.0,2020,4,YEM,
-3.5,2020,4,ZMB,
-8.0,2020,4,ZWE,
4.0,2021,4,AFG,
5.0,2021,4,ALB,
2.9,2021,4,DZA,
0.4,2021,4,AGO,
-3.0,2021,4,ATG,
5.8,2021,4,ARG,
1.0,2021,4,ARM,
5.0,2021,4,ABW,
4.5,2021,4,AUS,
3.5,2021,4,AUT,
2.3,2021,4,AZE,
3.3,2021,4,BHR,
5.0,2021,4,BGD,
4.1,2021,4,BRB,
-0.4,2021,4,BLR,
4.0,2021,4,BEL,
1.9,2021,4,BLZ,
5.0,2021,4,BEN,
-1.9,2021,4,BTN,
3.5,2021,4,BIH,
7.5,2021,4,BWA,
3.7,2021,4,BRA,
1.6,2021,4,BRN,
4.4,2021,4,BGR,
4.3,2021,4,BFA,
2.8,2021,4,BDI,
5.8,2021,4,CPV,
4.2,2021,4,KHM,
3.4,2021,4,CMR,
5.0,2021,4,CAN,
3.5,2021,4,CAF,
1.8,2021,4,TCD,
6.2,2021,4,CHL,
8.4,2021,4,CHN,
5.1,2021,4,COL,
0.0,2021,4,COM,
2.6,2021,4,CRI,
4.7,2021,4,HRV,
3.0,2021,4,CYP,
2.8,2021,4,DNK,
5.0,2021,4,DJI,
-0.4,2021,4,DMA,
5.5,2021,4,DOM,
2.5,2021,4,ECU,
2.5,2021,4,EGY,
4.2,2021,4,SLV,
4.0,2021,4,GNQ,
2.0,2021,4,ERI,
3.4,2021,4,EST,
1.4,2021,4,SWZ,
2.0,2021,4,ETH,
5.0,2021,4,FJI,
2.3,2021,4,FIN,
5.8,2021,4,FRA,
1.2,2021,4,GAB,
3.5,2021,4,GEO,
3.6,2021,4,DEU,
4.6,2021,4,GHA,
3.8,2021,4,GRC,
-1.5,2021,4,GRD,
4.5,2021,4,GTM,
5.6,2021,4,GIN,
3.0,2021,4,GNB,
16.4,2021,4,GUY,
1.0,2021,4,HTI,
4.5,2021,4,HND,
4.3,2021,4,HUN,
3.7,2021,4,ISL,
12.5,2021,4,IND,
4.3,2021,4,IDN,
1.1,2021,4,IRQ,
4.2,2021,4,IRL,
5.0,2021,4,ISR,
4.2,2021,4,ITA,
1.5,2021,4,JAM,
3.3,2021,4,JPN,
2.0,2021,4,JOR,
3.2,2021,4,KAZ,
7.6,2021,4,KEN,
1.8,2021,4,KIR,
0.7,2021,4,KWT,
3.9,2021,4,LVA,
3.5,2021,4,LSO,
3.6,2021,4,LBR,
131.0,2021,4,LBY,
3.2,2021,4,LTU,
4.1,2021,4,LUX,
3.2,2021,4,MDG,
2.2,2021,4,MWI,
6.5,2021,4,MYS,
18.9,2021,4,MDV,
4.0,2021,4,MLI,
4.7,2021,4,MLT,
-1.5,2021,4,MHL,
3.1,2021,4,MRT,
6.6,2021,4,MUS,
5.0,2021,4,MEX,
5.0,2021,4,MNG,
9.0,2021,4,MNE,
4.5,2021,4,MAR,
2.1,2021,4,MOZ,
-8.9,2021,4,MMR,
2.6,2021,4,NAM,
1.6,2021,4,NRU,
2.9,2021,4,NPL,
3.5,2021,4,NLD,
4.0,2021,4,NZL,
0.2,2021,4,NIC,
6.9,2021,4,NER,
2.5,2021,4,NGA,
3.9,2021,4,NOR,
1.8,2021,4,OMN,
1.5,2021,4,PAK,
-10.8,2021,4,PLW,
12.0,2021,4,PAN,
3.5,2021,4,PNG,
4.0,2021,4,PRY,
8.5,2021,4,PER,
6.9,2021,4,PHL,
3.5,2021,4,POL,
3.9,2021,4,PRT,
2.5,2021,4,PRI,
2.4,2021,4,QAT,
6.0,2021,4,ROU,
3.8,2021,4,RUS,
5.7,2021,4,RWA,
-2.0,2021,4,KNA,
3.1,2021,4,LCA,
-0.1,2021,4,VCT,
-7.8,2021,4,WSM,
4.5,2021,4,SMR,
2.9,2021,4,SAU,
5.2,2021,4,SEN,
5.0,2021,4,SRB,
1.8,2021,4,SYC,
3.0,2021,4,SLE,
5.2,2021,4,SGP,
3.7,2021,4,SVN,
1.5,2021,4,SLB,
2.9,2021,4,SOM,
3.1,2021,4,ZAF,
6.4,2021,4,ESP,
4.0,2021,4,LKA,
0.4,2021,4,SDN,
0.7,2021,4,SUR,
3.1,2021,4,SWE,
3.5,2021,4,CHE,
5.0,2021,4,TJK,
2.6,2021,4,THA,
2.8,2021,4,TLS,
3.5,2021,4,TGO,
-2.5,2021,4,TON,
2.1,2021,4,TTO,
3.8,2021,4,TUN,
6.0,2021,4,TUR,
4.6,2021,4,TKM,
2.5,2021,4,TUV,
6.3,2021,4,UGA,
4.0,2021,4,UKR,
3.1,2021,4,ARE,
5.3,2021,4,GBR,
6.4,2021,4,USA,
3.0,2021,4,URY,
5.0,2021,4,UZB,
3.2,2021,4,VUT,
0.5,2021,4,YEM,
0.6,2021,4,ZMB,
3.1,2021,4,ZWE,
4.5,2022,4,AFG,
4.0,2022,4,ALB,
2.7,2022,4,DZA,
2.4,2022,4,AGO,
11.9,2022,4,ATG,
2.5,2022,4,ARG,
3.5,2022,4,ARM,
12.0,2022,4,ABW,
2.8,2022,4,AUS,
4.0,2022,4,AUT,
1.7,2022,4,AZE,
3.1,2022,4,BHR,
7.5,2022,4,BGD,
7.7,2022,4,BRB,
0.8,2022,4,BLR,
3.1,2022,4,BEL,
6.4,2022,4,BLZ,
6.0,2022,4,BEN,
5.7,2022,4,BTN,
3.2,2022,4,BIH,
5.4,2022,4,BWA,
2.6,2022,4,BRA,
2.5,2022,4,BRN,
4.4,2022,4,BGR,
5.2,2022,4,BFA,
3.7,2022,4,BDI,
6.0,2022,4,CPV,
6.0,2022,4,KHM,
4.3,2022,4,CMR,
4.7,2022,4,CAN,
5.0,2022,4,CAF,
2.6,2022,4,TCD,
3.8,2022,4,CHL,
5.6,2022,4,CHN,
3.6,2022,4,COL,
3.6,2022,4,COM,
3.3,2022,4,CRI,
5.0,2022,4,HRV,
3.9,2022,4,CYP,
2.9,2022,4,DNK,
5.5,2022,4,DJI,
5.8,2022,4,DMA,
5.0,2022,4,DOM,
1.3,2022,4,ECU,
5.7,2022,4,EGY,
2.8,2022,4,SLV,
-5.9,2022,4,GNQ,
4.9,2022,4,ERI,
4.2,2022,4,EST,
0.9,2022,4,SWZ,
8.7,2022,4,ETH,
9.0,2022,4,FJI,
2.5,2022,4,FIN,
4.2,2022,4,FRA,
2.7,2022,4,GAB,
5.8,2022,4,GEO,
3.4,2022,4,DEU,
6.1,2022,4,GHA,
5.0,2022,4,GRC,
5.2,2022,4,GRD,
4.0,2022,4,GTM,
5.2,2022,4,GIN,
4.0,2022,4,GNB,
46.5,2022,4,GUY,
1.0,2022,4,HTI,
3.3,2022,4,HND,
5.9,2022,4,HUN,
3.6,2022,4,ISL,
6.9,2022,4,IND,
5.8,2022,4,IDN,
4.4,2022,4,IRQ,
4.8,2022,4,IRL,
4.3,2022,4,ISR,
3.6,2022,4,ITA,
5.7,2022,4,JAM,
2.5,2022,4,JPN,
2.7,2022,4,JOR,
4.0,2022,4,KAZ,
5.7,2022,4,KEN,
2.5,2022,4,KIR,
3.2,2022,4,KWT,
5.2,2022,4,LVA,
4.3,2022,4,LSO,
4.7,2022,4,LBR,
5.4,2022,4,LBY,
3.2,2022,4,LTU,
3.6,2022,4,LUX,
5.0,2022,4,MDG,
6.5,2022,4,MWI,
6.0,2022,4,MYS,
13.4,2022,4,MDV,
6.0,2022,4,MLI,
5.6,2022,4,MLT,
3.5,2022,4,MHL,
5.6,2022,4,MRT,
5.2,2022,4,MUS,
3.0,2022,4,MEX,
7.5,2022,4,MNG,
5.5,2022,4,MNE,
3.9,2022,4,MAR,
4.7,2022,4,MOZ,
1.4,2022,4,MMR,
3.3,2022,4,NAM,
0.9,2022,4,NRU,
4.2,2022,4,NPL,
3.0,2022,4,NLD,
3.2,2022,4,NZL,
2.7,2022,4,NIC,
12.8,2022,4,NER,
2.3,2022,4,NGA,
4.0,2022,4,NOR,
7.4,2022,4,OMN,
4.0,2022,4,PAK,
10.4,2022,4,PLW,
5.0,2022,4,PAN,
4.2,2022,4,PNG,
4.0,2022,4,PRY,
5.2,2022,4,PER,
6.5,2022,4,PHL,
4.5,2022,4,POL,
4.8,2022,4,PRT,
0.7,2022,4,PRI,
3.6,2022,4,QAT,
4.8,2022,4,ROU,
3.8,2022,4,RUS,
6.8,2022,4,RWA,
10.0,2022,4,KNA,
10.7,2022,4,LCA,
4.9,2022,4,VCT,
1.7,2022,4,WSM,
3.4,2022,4,SMR,
4.0,2022,4,SAU,
6.0,2022,4,SEN,
4.5,2022,4,SRB,
4.3,2022,4,SYC,
3.6,2022,4,SLE,
3.2,2022,4,SGP,
4.5,2022,4,SVN,
4.5,2022,4,SLB,
3.2,2022,4,SOM,
2.0,2022,4,ZAF,
4.7,2022,4,ESP,
4.1,2022,4,LKA,
1.1,2022,4,SDN,
1.5,2022,4,SUR,
3.0,2022,4,SWE,
2.8,2022,4,CHE,
4.5,2022,4,TJK,
5.6,2022,4,THA,
4.9,2022,4,TLS,
4.5,2022,4,TGO,
2.5,2022,4,TON,
4.1,2022,4,TTO,
2.4,2022,4,TUN,
3.5,2022,4,TUR,
3.9,2022,4,TKM,
3.5,2022,4,TUV,
5.0,2022,4,UGA,
3.4,2022,4,UKR,
2.6,2022,4,ARE,
5.1,2022,4,GBR,
3.5,2022,4,USA,
3.1,2022,4,URY,
5.3,2022,4,UZB,
4.6,2022,4,VUT,
2.5,2022,4,YEM,
1.1,2022,4,ZMB,
4.0,2022,4,ZWE,
4.5,2023,4,AFG,
4.0,2023,4,ALB,
1.1,2023,4,DZA,
3.5,2023,4,AGO,
6.3,2023,4,ATG,
2.1,2023,4,ARG,
5.2,2023,4,ARM,
7.5,2023,4,ABW,
2.3,2023,4,AUS,
2.3,2023,4,AUT,
1.7,2023,4,AZE,
3.1,2023,4,BHR,
7.3,2023,4,BGD,
4.8,2023,4,BRB,
1.2,2023,4,BLR,
2.1,2023,4,BEL,
4.2,2023,4,BLZ,
6.5,2023,4,BEN,
5.6,2023,4,BTN,
3.0,2023,4,BIH,
4.3,2023,4,BWA,
2.1,2023,4,BRA,
2.3,2023,4,BRN,
3.9,2023,4,BGR,
5.6,2023,4,BFA,
3.7,2023,4,BDI,
6.1,2023,4,CPV,
6.3,2023,4,KHM,
4.8,2023,4,CMR,
2.2,2023,4,CAN,
5.0,2023,4,CAF,
2.8,2023,4,TCD,
2.7,2023,4,CHL,
5.4,2023,4,CHN,
4.0,2023,4,COL,
3.7,2023,4,COM,
3.1,2023,4,CRI,
4.2,2023,4,HRV,
3.1,2023,4,CYP,
1.8,2023,4,DNK,
6.0,2023,4,DJI,
3.9,2023,4,DMA,
5.0,2023,4,DOM,
1.7,2023,4,ECU,
5.6,2023,4,EGY,
2.5,2023,4,SLV,
-1.4,2023,4,GNQ,
3.8,2023,4,ERI,
3.5,2023,4,EST,
1.1,2023,4,SWZ,
8.2,2023,4,ETH,
6.5,2023,4,FJI,
1.5,2023,4,FIN,
1.7,2023,4,FRA,
3.5,2023,4,GAB,
5.5,2023,4,GEO,
1.6,2023,4,DEU,
4.5,2023,4,GHA,
2.4,2023,4,GRC,
5.1,2023,4,GRD,
3.5,2023,4,GTM,
5.0,2023,4,GIN,
5.0,2023,4,GNB,
30.6,2023,4,GUY,
1.1,2023,4,HTI,
3.5,2023,4,HND,
3.8,2023,4,HUN,
2.4,2023,4,ISL,
6.8,2023,4,IND,
5.7,2023,4,IDN,
6.0,2023,4,IRQ,
3.7,2023,4,IRL,
3.8,2023,4,ISR,
1.6,2023,4,ITA,
4.4,2023,4,JAM,
1.1,2023,4,JPN,
3.1,2023,4,JOR,
4.8,2023,4,KAZ,
6.1,2023,4,KEN,
2.3,2023,4,KIR,
2.4,2023,4,KWT,
3.9,2023,4,LVA,
4.0,2023,4,LSO,
4.9,2023,4,LBR,
4.9,2023,4,LBY,
3.1,2023,4,LTU,
3.0,2023,4,LUX,
5.4,2023,4,MDG,
6.5,2023,4,MWI,
5.7,2023,4,MYS,
12.6,2023,4,MDV,
5.0,2023,4,MLI,
4.6,2023,4,MLT,
2.5,2023,4,MHL,
7.5,2023,4,MRT,
4.0,2023,4,MUS,
2.1,2023,4,MEX,
6.0,2023,4,MNG,
4.1,2023,4,MNE,
3.7,2023,4,MAR,
8.7,2023,4,MOZ,
4.7,2023,4,MMR,
3.0,2023,4,NAM,
0.8,2023,4,NRU,
6.0,2023,4,NPL,
1.8,2023,4,NLD,
2.6,2023,4,NZL,
2.0,2023,4,NIC,
11.1,2023,4,NER,
2.3,2023,4,NGA,
2.8,2023,4,NOR,
2.7,2023,4,OMN,
4.5,2023,4,PAK,
14.1,2023,4,PLW,
5.0,2023,4,PAN,
2.5,2023,4,PNG,
4.0,2023,4,PRY,
4.8,2023,4,PER,
6.5,2023,4,PHL,
4.0,2023,4,POL,
2.5,2023,4,PRT,
0.0,2023,4,PRI,
2.2,2023,4,QAT,
3.8,2023,4,ROU,
2.1,2023,4,RUS,
8.0,2023,4,RWA,
8.0,2023,4,KNA,
3.2,2023,4,LCA,
3.3,2023,4,VCT,
3.0,2023,4,WSM,
1.5,2023,4,SMR,
2.8,2023,4,SAU,
11.5,2023,4,SEN,
4.0,2023,4,SRB,
4.2,2023,4,SYC,
3.8,2023,4,SLE,
2.7,2023,4,SGP,
3.6,2023,4,SVN,
4.3,2023,4,SLB,
3.4,2023,4,SOM,
1.4,2023,4,ZAF,
2.8,2023,4,ESP,
4.1,2023,4,LKA,
2.6,2023,4,SDN,
2.0,2023,4,SUR,
2.3,2023,4,SWE,
1.4,2023,4,CHE,
4.0,2023,4,TJK,
3.8,2023,4,THA,
2.6,2023,4,TLS,
5.0,2023,4,TGO,
3.5,2023,4,TON,
2.1,2023,4,TTO,
2.0,2023,4,TUN,
3.5,2023,4,TUR,
3.9,2023,4,TKM,
3.8,2023,4,TUV,
5.5,2023,4,UGA,
3.4,2023,4,UKR,
2.6,2023,4,ARE,
2.0,2023,4,GBR,
1.4,2023,4,USA,
2.7,2023,4,URY,
5.5,2023,4,UZB,
3.8,2023,4,VUT,
7.0,2023,4,YEM,
1.4,2023,4,ZMB,
2.5,2023,4,ZWE,
4.0,2024,4,AFG,
3.5,2024,4,ALB,
1.0,2024,4,DZA,
3.8,2024,4,AGO,
5.9,2024,4,ATG,
1.7,2024,4,ARG,
4.7,2024,4,ARM,
6.3,2024,4,ABW,
2.3,2024,4,AUS,
2.0,2024,4,AUT,
1.7,2024,4,AZE,
3.1,2024,4,BHR,
7.3,2024,4,BGD,
2.7,2024,4,BRB,
2.2,2024,4,BLR,
1.6,2024,4,BEL,
2.0,2024,4,BLZ,
6.5,2024,4,BEN,
7.6,2024,4,BTN,
3.0,2024,4,BIH,
3.9,2024,4,BWA,
2.0,2024,4,BRA,
2.1,2024,4,BRN,
3.2,2024,4,BGR,
5.6,2024,4,BFA,
3.7,2024,4,BDI,
6.1,2024,4,CPV,
6.6,2024,4,KHM,
5.4,2024,4,CMR,
1.4,2024,4,CAN,
5.0,2024,4,CAF,
4.5,2024,4,TCD,
2.5,2024,4,CHL,
5.3,2024,4,CHN,
3.8,2024,4,COL,
3.8,2024,4,COM,
3.1,2024,4,CRI,
3.5,2024,4,HRV,
2.8,2024,4,CYP,
1.8,2024,4,DNK,
6.0,2024,4,DJI,
2.9,2024,4,DMA,
5.0,2024,4,DOM,
2.0,2024,4,ECU,
5.6,2024,4,EGY,
2.3,2024,4,SLV,
-1.4,2024,4,GNQ,
3.9,2024,4,ERI,
3.2,2024,4,EST,
2.0,2024,4,SWZ,
8.0,2024,4,ETH,
4.8,2024,4,FJI,
1.3,2024,4,FIN,
1.5,2024,4,FRA,
3.6,2024,4,GAB,
5.2,2024,4,GEO,
1.5,2024,4,DEU,
4.4,2024,4,GHA,
1.5,2024,4,GRC,
3.6,2024,4,GRD,
3.5,2024,4,GTM,
5.0,2024,4,GIN,
5.0,2024,4,GNB,
2.9,2024,4,GUY,
1.2,2024,4,HTI,
3.6,2024,4,HND,
3.2,2024,4,HUN,
2.4,2024,4,ISL,
6.7,2024,4,IND,
5.4,2024,4,IDN,
4.4,2024,4,IRQ,
2.8,2024,4,IRL,
3.5,2024,4,ISR,
0.9,2024,4,ITA,
3.0,2024,4,JAM,
0.7,2024,4,JPN,
3.3,2024,4,JOR,
3.5,2024,4,KAZ,
6.1,2024,4,KEN,
2.1,2024,4,KIR,
2.4,2024,4,KWT,
3.2,2024,4,LVA,
1.7,2024,4,LSO,
5.7,2024,4,LBR,
0.7,2024,4,LBY,
2.7,2024,4,LTU,
2.7,2024,4,LUX,
5.2,2024,4,MDG,
6.3,2024,4,MWI,
5.3,2024,4,MYS,
6.3,2024,4,MDV,
5.0,2024,4,MLI,
4.5,2024,4,MLT,
2.0,2024,4,MHL,
4.7,2024,4,MRT,
3.5,2024,4,MUS,
2.0,2024,4,MEX,
5.0,2024,4,MNG,
3.2,2024,4,MNE,
3.6,2024,4,MAR,
11.1,2024,4,MOZ,
5.0,2024,4,MMR,
2.5,2024,4,NAM,
0.6,2024,4,NRU,
5.4,2024,4,NPL,
1.6,2024,4,NLD,
2.5,2024,4,NZL,
1.8,2024,4,NIC,
